listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,property_type,room_type,accommodates,bedrooms,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,TV,Internet,Shampoo,Suitable for Events,Washer / Dryer,Pool,Hair Dryer,Smoke Detector,Cable TV,Laptop Friendly Workspace,Cat(s),Doorman,Washer,Heating,Breakfast,Safety Card,Hot Tub,Pets live on this property,Free Parking on Premises,Dryer,Essentials,Iron,Wireless Internet,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,Gym,24-Hour Check-in,Fire Extinguisher,Hangers,Elevator in Building,Other pet(s),Lock on Bedroom Door,Wheelchair Accessible,Indoor Fireplace,Smoking Allowed,Kitchen,First Aid Kit,Air Conditioning,Family/Kid Friendly,Carbon Monoxide Detector,visitors
6038828,"Family flat, heart of Paris 9",28796099,2015.3.5,"Paris, Ile-de-France, France",within a few hours,100%,f,2,t,t,Opera,Paris,Apartment,Entire place,4,2,150.00$,91,9,9,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"[32426431, 40781987, 39087774, 25380947, 60396348, 24874165, 21869206, 55544804, 201375380, 1267118]"
11604494,Eiffel Tower - Charming 1 BD apt,44200813,2015.9.14,"Paris, Ile-de-France, France",a few days or more,0%,t,1,t,t,Palais-Bourbon,Paris,Apartment,Entire place,2,1,179.00$,100,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,"[123533569, 694299, 436762, 140036844, 88543986, 23219995, 7335506, 50860222, 121547385, 139509076, 38844375, 20078302, 74890732, 141496547, 129294024, 40165028, 139509076, 41585318, 63832742, 85037212, 250895929, 119542690, 167066203, 149063215, 294974687, 63969245, 79084996, 239633142, 7182405, 58743022, 125493451, 166816690, 66642979, 85973014, 64426726, 68995902, 112245134, 148854193, 168568505, 184666879, 54394675, 139336303, 47716630, 209503048, 222891940, 18600807, 151653756, 18049019, 27806447, 45484620, 197546494, 10221074, 54002592, 203550554, 136487470, 3730856, 64611476, 18760026, 130047430, 287144334, 121577301, 181348505, 19759174, 304199692, 64995688, 131692688]"
38938717,_¦âº_¼_¨_°_·_¥_¸â__¤_¸_­_¥_¿___¨_±_ª_¥___½_¥â¦_¬_¥_¯â_/50_¥_±â__¦âº_¼_¨_°_·_¦__â_¬_©_«___¥_¤_©_©â_¢â¦_¦_³_³_¦_±__/BTS_¥_½_­_¨â__¬_§_«â_¢&EM_¥â¢â__¥____/T21_¥â¢â__¥___º/_¥âºâº_©___¢_¤_½âº/_¦_¡_¹_§_½â__§â_¢_¾_¤_¸_½_¥_®_«5,296659086,2019.9.21,China,within an hour,100%,t,22,t,t,Khlong Toei,Bangkok,Apartment,Entire place,3,1,655.00$,99,10,10,10,10,10,10,t,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,"[300431814, 298688284, 140948775, 298991424, 323826813, 302075475, 303432841, 299224243, 100647027, 299222368, 304448918, 255526143, 49473210, 307779053, 298688284, 306098869, 300939529, 255526143, 184508394, 317279734, 103026828]"
9839112,"original 1920's house , entire home, pool & garden",50666938,2015.12.6,"Cape Town, Western Cape, South Africa",within a few hours,75%,f,2,t,t,Ward 57,Cape Town,House,Private room,5,3,2400.00$,100,10,10,10,10,10,10,f,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[7335659, 84291638]"
2301710,"IPANEMA, Rio de Janeiro, Brasil",11755633,2014.1.29,"Rio, Rio de Janeiro, Brazil",a few days or more,0%,f,2,t,t,Ipanema,Rio de Janeiro,House,Entire place,8,3,5430.00$,83,8,8,9,8,10,8,f,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[153839972, 6047937, 9708320, 9701270, 1034800, 85337084, 53832144]"
37504474,Disinfected!_¢__â¦60m___² Apartment_¢__â¦ AC/NESPRESSO/ NETFLIX,7980429,2013.8.6,"Istanbul, Istanbul, Turkey",within an hour,100%,t,24,t,t,Beyoglu,Istanbul,Apartment,Entire place,4,1,481.00$,99,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,"[223315246, 1351580, 158470509, 276393829, 7580871, 36790518, 10164762, 99370563, 10285890, 47076024, 47616771, 114193122, 295298536, 62268149, 29842749, 36790518, 42713553, 21019646, 150985686, 277996, 81796861, 316011489, 314475716, 92972148, 10285890, 80674559, 207674597, 47832787, 9357142, 10285890, 61967005, 242886621, 18716244, 35339, 66903797, 5410996, 53978811, 18153546, 829273, 371354369, 209491808, 171973995, 1256317, 375097699]"
45433638,_¦â__º_¨_§â__¦__â__¨_±_ª_¥_____¥_°___©___¢_¦â__°_¨_£___¤_¿_®400_¥â__½_¥_¤_§_©___¢_§_©___¥â¦_©_¦___¿_¤_¸â_¬_¥_»_³_¨_¨_­_¨_¨___¥â¦_¨_¨_º_«_©___¡_©_º_»_¥_°â¡_¥â__±k_¨___¡_¦_____¦_°_´_§â¦â_¢ _¦â__¹_¤_¾_¿_¨__â__©___©_¤_¹_¾_¦_·_¨ _¥â_¬_¼_¥_¾â__¤_¸â_¬_¨_©_¦,367486503,2020.9.14,Hong Kong,a few days or more,10%,f,3,t,t,Yau Tsim Mong,Hong Kong,Apartment,Entire place,10,2,351.00$,60,6,5,6,7,10,4,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"[171068618, 108398408]"
26886792,Little Bears B&B Ostia - Rome,31707718,2015.4.22,"Rome, Lazio, Italy",within an hour,100%,f,1,t,t,X Ostia/Acilia,Rome,Apartment,Entire place,3,2,33.00$,94,10,10,10,10,10,10,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[16553381, 11907335, 185371398, 40058047, 27261941, 26144785, 92864089, 263201647, 133516180, 266457354, 143557844, 29648633, 137272784]"
22920259,Excelente estancia en zona centro (Tlatelolco),169696562,2018.1.24,"Mexico City, Mexico City, Mexico",within an hour,100%,f,1,t,t,Cuauhtemoc,Mexico City,Apartment,Private room,2,1,450.00$,96,9,10,10,10,10,10,f,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"[189216675, 290626848, 69172084, 254731398, 101107189, 119774532, 241915625, 243213648, 87398392, 326420926, 50003456, 186968381, 137399482, 118690253, 99069380, 178284904, 162836675, 208071482, 239877673, 207653129, 267196773, 334158220, 154618104, 176566590, 107467158, 289290780, 325632869, 220632311, 156244006, 32677380, 131520648, 213643558, 213643558, 232158648, 33948213, 127449274, 213643558, 108208744, 214902553, 270577820, 279031826, 132251704, 187510415, 311439668, 24908471, 213337321, 87165439, 2400666, 228542215, 173424699, 263338866, 127099415, 239437318, 198848737, 132895550, 203534351, 108355616, 168354061, 106436375, 162235848, 173434000, 237911659, 270577820, 148847778, 205281281, 125395306, 48183778, 162802704, 39489889, 63003769, 65802078, 166099266, 122007885, 63164759, 237891144, 192094727, 49629347, 118525339, 103285119, 177676347, 69382626, 18888571, 22517754, 48754092, 138935534, 120346436, 105698315, 120346436, 187138065, 122909306, 64166081, 68881084, 184267978, 182704189, 146063838, 96736684, 120346436, 195907540, 88005129, 88005129, 199554976, 50531943, 147552644, 138367625, 198052381, 120346436, 202706423, 210010356, 172089063, 120346436, 120346436, 104183312, 120346436, 135724764, 220751990, 218527181, 107895894, 120346436, 167428807, 227430041, 118805026, 230209977, 102981388, 112522436, 49494229, 231681241, 18777859, 142725000, 248756716, 192390122, 181385454, 127499240, 251867319, 251867319, 269239227, 293810830]"
25179983,Bellavista Trastevere,190263390,2018.5.18,"Rome, Lazio, Italy",a few days or more,0%,t,1,t,t,I Centro Storico,Rome,Apartment,Entire place,2,1,59.00$,97,10,10,10,10,10,10,t,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"[126207967, 3504455, 39708378, 116825067, 74299672, 73702630, 270122170, 6467944, 22166324, 42115564, 58373822, 104358350, 1387438, 110813513, 18489479, 37355054, 75635676, 261919003, 22048087, 188081355, 108847061, 4228844, 25816143, 194958226, 48113689, 27713847, 137572438, 2485320, 78097909, 10204699, 119592093, 13986386, 147980596, 53963707, 194884637, 14128357, 97592581, 54382743, 219489141, 221792826, 56718462, 25067041, 38564564, 129407054, 18300202, 39282807, 200116270, 213134356, 210569314, 17627652, 1181441, 101931925, 17345572, 56214887, 241319879, 40321806, 5617406, 243321646, 137358749, 38131355, 158184857, 32104140, 5115459, 20736737, 294254289, 29569974, 37735852, 174396802, 139116383, 35545376, 7898586]"
33602427,Seaside Mountain Retreat in Misty Cliffs w/ Sauna,69912,2010.1.12,"Cape Town, Western Cape, South Africa",within a few hours,100%,f,3,t,t,Ward 61,Cape Town,House,Entire place,6,2,6583.00$,100,10,9,10,10,10,9,f,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,"[6769658, 42875017, 13432694, 36213540, 1667994, 7743901, 23035595, 16253046, 134669932, 35133723, 185994668, 2897726, 20102881, 111791948, 15076021, 10479752, 109640105, 59341978, 22155125, 190742726, 105286446, 129064861, 28874339, 9482907, 146581391, 87359848, 66851629, 366324152]"
21698775,Comfortable room in Roma Norte,18248650,2014.7.17,"Mexico City, Mexico City, Mexico",within an hour,100%,t,1,t,t,Cuauhtemoc,Mexico City,House,Private room,2,1,390.00$,96,10,10,10,10,10,10,t,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[229072471, 10419659, 71514206, 27779013, 63069429, 3295864, 75963265, 281958144, 235386598, 21331485, 10496024, 60721582, 17324292, 246137437, 284840560, 258798506, 134333688, 46206222, 264639062, 43881144, 48249972, 86403011, 4003410, 296116840, 5073485, 92209772, 58496746, 97308735, 18779829, 1918067, 229711262, 13928027, 79913112, 7577857, 112103749, 105855830, 28464979, 20291865, 163711855, 61212347, 59200210, 164154522, 198200220, 209158510, 218396282, 35260799, 71884626, 120389989, 66259118, 183399954, 175324001, 266106505, 2537224]"
14678462,Sleep tight like stay home Airport/Wifi/Breakfast,38242770,2015.7.12,"Bangkok, Bangkok, Thailand",within an hour,100%,t,8,t,t,Lak Si,Bangkok,Apartment,Entire place,2,0,1559.00$,100,10,10,10,10,9,8,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,"[27921710, 280493270]"
924737,Ballerina Apartment in Copacabana,4945210,2013.2.3,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,100%,f,2,t,t,Copacabana,Rio de Janeiro,Apartment,Entire place,2,1,130.00$,94,10,9,10,10,10,9,t,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[129875186, 298581436, 80381459, 295263916, 182994323, 102302350, 214191410, 308333326, 46556832, 22440624, 22479732, 221185590, 40081537, 161258136, 113088852, 227116152, 185891891, 91774589, 300699767, 377485194, 92898191, 138381505, 88864, 263534948, 377949214, 116837084, 6641825, 4023834, 195853028, 7634533, 202607120, 24164361, 324383621, 22218284, 54665172, 165589057, 84763183, 17889885, 182678035, 104679386, 30641080, 19134269, 217494265, 8999220, 9776541, 4505433, 10690222, 8585650, 4532994, 10831494, 11867431, 11034292, 5971027, 4363043, 2356425, 12548959, 10806678, 11417591, 12396162, 10392428, 10952038, 13798276, 17790000, 16536423, 16827998, 1893820, 2110713, 734368, 13541829, 18993747, 4666972, 7157325, 19452246, 6780426, 18233199, 17525968, 20458964, 5029084, 9293456, 21403093, 20055807, 21561701, 22236477, 10277919, 5695273, 2906827, 22193852, 23294363, 23225474, 24823689, 10050046, 14903748, 25341179, 2580469, 12159217, 16608131, 2270204, 4879714, 29540664, 21437214, 25232554, 26100632, 26008713, 4081789, 31132456, 6410023, 32343480, 9216552, 2112534, 15323287, 35400586, 192426, 23264390, 35864779, 15931694, 17635074, 21677621, 37129374, 40261387, 26627161, 9635328, 24290685, 39543883, 35695258, 23819638, 45407220, 27147185, 40402622, 37433518, 46022285, 30461066, 34994528, 4544400, 21437483, 30677200, 4598691, 6750113, 21691770, 43428399, 28606843, 19200897, 47561517, 32449013, 39536688, 51221381, 2853214, 52825677, 43618479, 33491335, 51669025, 51767457, 51249110, 49552551, 48567851, 43271561, 50683246, 49571950, 61908502, 50282519, 58186588, 63525707, 3872108, 12294569, 53017978, 14321061, 35602718, 68561547, 74197565, 57013632, 78294881, 32106805, 62807198, 47497934, 45925345, 46304430, 37349456, 90321153, 3073737, 24007761, 37349456, 34939943, 14499149, 13541823, 26781598, 37038159, 17973450, 89586727, 5683187, 96982661, 99977051, 98824057, 107884675, 109871824, 35425995, 38923178, 106614869, 111092576, 111819739, 15223522, 119833467, 81119484, 103838325, 56887296, 1980799, 125227214, 28976280, 23256091, 124278539, 53721461, 43537889, 9774836, 131716268, 111996017, 80825684, 136555155, 60714267, 60714267, 9901977, 110635905, 36540858, 117609414, 120021931, 151306431, 26546234, 14752008, 71177247, 61845159, 46359622, 118884075, 121583588, 92040841, 98234697, 64466379, 155152649, 96080291, 39353656, 18009908, 108685190, 183754362, 32094225, 184377066, 39961719, 50245408, 106432395, 23533210, 157845603, 156848551, 79864756, 154037910, 147380577]"
32374140,Great Location - One Bedroom Icon Apartment,130248430,2017.5.14,"Cape Town, Western Cape, South Africa",within an hour,95%,f,323,t,t,Ward 115,Cape Town,Apartment,Entire place,2,1,985.00$,96,10,10,9,9,10,9,t,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"[299669720, 25103253, 308093851, 232979826, 18151298, 274322378, 242302927, 263295621, 3767380, 32263810, 202952917, 269504588, 99933469, 92963093, 87475819, 267603375, 267582526, 247540623, 206094750, 113215417, 151051602, 141497735, 37138288, 3913230, 187545627, 168502878, 61577669, 242945992, 254006684, 216191782, 105171051]"
21011753,Sublime appt with BALCON near ARC DE TRIOMPHE,151294651,2017.9.19,"Paris, Ile-de-France, France",within an hour,100%,f,1,t,t,Batignolles-Monceau,Paris,Apartment,Entire place,6,3,448.00$,94,10,10,9,9,10,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,"[79889440, 74644454, 7874519, 41566380, 35138289, 128467209, 34429617, 65390536, 74637645, 241383386, 70965579, 2103913, 16772941, 55920892, 9356230, 567182, 18587012, 32879424, 11516996, 94778179, 7466769, 34661898, 62076274, 25917233, 86780094, 94446121, 8563328, 11424367, 5223898]"
38928433,Hotel Monterosa *** Single room - FREE Breakfast,293727232,2019.9.10,FR,a few days or more,0%,f,3,t,t,Opera,Paris,Other,Private room,1,1,89.00$,93,10,10,10,10,10,9,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,"[168307250, 196329989, 3745542]"
4492814,"EASY ACCES, GREAT SPACES AND 2 BIKES FOR FREE!",20629876,2014.8.27,"Federal District, Mexico",within a few hours,100%,t,2,t,t,Miguel Hidalgo,Mexico City,Apartment,Entire place,3,2,1652.00$,99,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"[240689599, 139910210, 18603353, 46736819, 6327821, 37688002, 31874112, 31874112, 24451165, 735701, 33835307, 20619354, 47096167, 7552969, 18849054, 12814979, 2039484, 17031314, 25478935, 50405107, 55796537]"
2610613,From 85_¢â__¬  Eiffel Tower and rue Cler,13369891,2014.3.21,"Montreal, Quebec, Canada",within a day,67%,f,2,t,f,Palais-Bourbon,Paris,Apartment,Entire place,2,0,85.00$,95,9,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"[87935279, 53294189, 18493238, 115176180, 52922243, 16551323, 13622095, 21283948, 35152096, 51617557, 16681679, 47516544, 20450196, 65970149, 54427712, 44900991, 40992900, 43895254, 78341569, 36981399, 95482326, 78345455, 43944636, 99010805, 21692350, 55007680, 122661997, 133076522, 167609393, 139893774, 151790448]"
32712584,Bel appartement avec terrasse proche de Gambetta,6942384,2013.6.16,"Paris, Ile-de-France, France",within an hour,100%,t,1,t,t,Menilmontant,Paris,Apartment,Entire place,3,1,80.00$,99,10,10,10,10,10,10,t,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[16406703, 288724367, 281170818, 43080027, 3145096, 74560014, 5808075, 102839165, 178868406, 31609684, 129916673, 117189090, 155850865, 34707901, 12624248, 126965356, 5424465, 297306411, 44487459, 247937525, 244071755, 22604869, 21013946, 13091409, 58040727, 1617790, 23718532, 176171251, 33491844, 206939887, 35164751, 26063975, 25072231, 88639465, 46571748, 106176501, 6713219, 8036923, 193613612]"
29136501,Great bedroom in resort style apartment!!,2149122,2012.4.16,"Redfern, New South Wales, Australia",a few days or more,0%,f,1,t,t,Sydney,Sydney,Apartment,Private room,1,1,89.00$,100,10,10,10,10,10,10,f,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,"[45971573, 154750876, 242999296, 69550961, 285009217, 6727069, 189676020, 21018153, 128451883, 243002012, 18546939, 236257031, 169430311, 123366771, 154750876, 149357951, 10938215, 4939979, 221031204, 28677360, 20350171]"
41635200,New home in town,328417515,2020.1.17,TR,a few days or more,0%,f,1,t,f,Beyoglu,Istanbul,Apartment,Private room,2,1,134.00$,100,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"[45275486, 5730491]"
25623138,Studio ____ proximite de Montmartre.,193082028,2018.6.2,"Paris, Ile-de-France, France",within an hour,100%,t,1,t,t,Buttes-Montmartre,Paris,Apartment,Entire place,2,0,38.00$,98,10,10,10,10,9,9,t,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"[79426185, 90585852, 32298423, 237026204, 4655423, 45837463, 270918634, 229381524, 125153359, 260362196, 300482442, 248477133, 166849621, 168229681, 50385709, 272264149, 91426334, 215186812, 267251602, 146215402, 151678356, 35059956, 233609738, 157302694, 43790735, 315542919, 167595248, 360555789, 142388562, 59096736, 5144911, 62509592, 153017689]"
33798248,Welcome house,82667379,2016.7.9,"Rome, Lazio, Italy",within an hour,100%,t,2,t,t,V Prenestino/Centocelle,Rome,Townhouse,Private room,1,1,20.00$,94,10,9,10,10,10,10,t,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"[69483906, 127880678, 312487885, 260578691, 203939200, 8889175, 134054886, 295467682, 73835235, 2077526, 30890884, 264300819, 7146475, 44009173, 23451038, 20276052, 98869742, 219378697, 16677407, 236507830, 214632491, 247249559, 13118402, 7249687, 138956011, 258304536, 257386574, 1890391, 268012402, 264646980, 134879176, 306504929, 3784894, 258148696, 262999404, 137864955, 180497948, 107917486, 370085530, 72849490, 370085530, 12126073]"
36236022,Private Entrance 2 Bedroom Apt_¢â_¬â_Amazing Location!!!,272545283,2019.6.30,"Brooklyn, New York, United States",within a few hours,90%,t,1,t,t,Clinton Hill,New York,Apartment,Entire place,5,2,100.00$,98,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"[13813452, 29529032, 56707602, 61863319, 12254956, 279123309, 26061799, 67712065, 274498983, 263024183, 1661964, 263791949, 94670193, 1555221, 164844093, 13352381, 499112, 277835248, 257509574, 43803540, 3392078, 15532540, 330689321, 295361129, 49415476, 5587, 8084181, 4653975, 9123600, 851213, 47939121, 15691444, 341993469, 17002870, 17530058, 40317812, 42807424, 14349962, 299416838]"
39773378,SWEET APARTMENT WITH GREAT VIEW AND AC 23,237616777,2019.1.19,"Istanbul, Istanbul, Turkey",within an hour,99%,f,20,t,t,Beyoglu,Istanbul,Apartment,Entire place,4,1,243.00$,95,10,9,10,10,10,9,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[2351846, 222226606, 239064069, 362537161, 116095724, 241905923, 248241035, 366204802, 335634419, 79457328, 142240091, 311614135, 50552854, 108684762, 119382935, 8322969]"
538767,Lovely Flat - Canal Saint-Martin,2646531,2012.6.15,"Paris, Ile-de-France, France",within an hour,100%,f,2,t,t,Enclos-St-Laurent,Paris,Apartment,Entire place,2,1,79.00$,98,10,10,10,10,10,10,f,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[11719510, 61357030, 76958739, 154760505, 65754064, 155099471, 13527470, 19663269, 9929075, 18673641, 77064587, 8440135, 31612692, 16434552, 25430610, 9076696, 2740946, 2798698, 8819287, 202937, 5932077, 7161196, 31788, 2601441, 3384942, 4140890, 8079656, 9919771, 14704726, 2962654, 15120731, 11013823, 6029713, 5116696, 22249988, 7520521, 10243232, 32528169, 10524452, 3319414, 18061822, 63144506, 17419251, 2121108, 9076696, 16154297, 26776086, 1900998, 21260941, 12963689, 7941597, 12067330, 112102763, 5913723, 27647591, 38564939, 40158320, 42853762, 125086244, 4513740, 252583, 126406031, 121387105, 14739374, 2711421, 83156893, 157220009, 87250361, 164894998, 133214421, 125900385, 108949942, 83827523, 168591928, 2614188, 128417010, 36644552, 131104427, 52339951]"
31301754,Comfy Abode in Brooklyn,15811194,2014.5.21,"Brooklyn, New York, United States",within a day,67%,f,2,t,f,Brownsville,New York,Townhouse,Private room,1,1,38.00$,96,10,10,10,10,10,10,f,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,"[20412360, 17631256, 109181004, 286222619, 336345677]"
41570748,Cosy 3BR Penthouse close Westfield Hornsby&Train,149217640,2017.9.5,"Sydney, New South Wales, Australia",within an hour,100%,t,4,t,t,Hornsby,Sydney,Apartment,Entire place,5,3,151.00$,95,10,9,10,10,10,9,f,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,"[104879151, 124238175, 331042917, 63413671, 55929672, 350632829, 141226711, 293294346, 21156358, 54895330, 78415938, 216577843, 240544674, 161636840, 357016346, 374490811, 197410596, 217179772, 46065218]"
32887211,AC FLAMINIO GUEST HOUSE Double Deluxe,188267189,2018.5.7,"Rome, Lazio, Italy",within an hour,100%,f,3,t,f,II Parioli/Nomentano,Rome,Apartment,Private room,2,1,150.00$,100,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"[276239061, 20367690]"
35632985,Al Viminale Hill Inn & Hotel - 8,20028020,2014.8.14,"Rome, Lazio, Italy",within an hour,100%,f,12,t,t,I Centro Storico,Rome,Other,Private room,2,1,43.00$,100,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,[317063672]
35392711,Paddington New studio in Victorian terrace,218321838,2018.10.1,"Sydney, New South Wales, Australia",within a day,50%,f,26,t,t,Sydney,Sydney,Apartment,Entire place,2,0,70.00$,100,10,10,10,9,9,9,f,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"[12707005, 23236693]"
4531792,Nice room in an apartment,10277895,2013.11.26,"Paris, Ile-de-France, France",within a few hours,95%,t,2,t,t,Enclos-St-Laurent,Paris,Apartment,Private room,4,1,52.00$,98,10,10,10,10,10,10,f,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[62368131, 6247411, 67308863, 260918158, 230984292, 35441983, 260104082, 149091456, 83597694, 15792693, 217891585, 186506870, 38558634, 174917814, 12032103, 267894004, 56519510, 25869367, 45105960, 198840873, 68898134, 230975494, 141989333, 21626577, 166175838, 26771761, 186249073, 26649878, 63219722, 23715396, 1641400, 15307887, 215833439, 68524075, 37028654, 39535999, 1937640, 182839418, 68758359, 17817884, 182088838, 134080063, 218463208, 113384470, 24497379, 30231739, 30796611, 26468593, 31595478, 19740857, 30454404, 30520022, 7976762, 32116278, 44342977, 44443398, 11475998, 11717171, 45236123, 46391694, 23870110, 46331660, 50190799, 26954367, 51212183, 52953383, 25103159, 31225580, 26755678, 16142019, 74233278, 44251889, 18418070, 46106624, 90505393, 29938581, 2317113, 21477266, 18782577, 2037474, 65061111, 167188168, 1176710, 128996452, 9987602, 901402, 13449761, 176277141, 24882725, 66387351, 182820636, 187600039, 179571474, 219293897, 13485503, 40646787, 37028654, 1267572, 4049969, 1267572, 170622894, 98758969, 155277578, 149091456, 15493061, 268509365, 7161309, 232020335, 92421680, 61264800, 15792693, 33056014, 299352007, 23715396, 16268692, 304497561, 43099949, 22951072, 63598802, 304225414, 304225414, 117849892, 68052736, 304225414, 1113182]"
22310143,MS Beach Copacana,163102128,2017.12.17,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,100%,f,1,t,f,Copacabana,Rio de Janeiro,Apartment,Entire place,4,1,146.00$,95,10,10,10,10,10,10,t,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,"[255361799, 223008151, 129563607, 383303413]"
